Airline_Code,Airline_ID,Airline_Name,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID
,1181,Air Seychelles,MCT,67764,DUR,47890
,1035,Emirates,AKL,40492,DUR,47890
,1035,Emirates,YYZ,96474,DUR,47890
,1618,Qatar Airways,IKA,58913,DUR,47890
,241,South African Airways,DXB,48018,DUR,47890
,1618,Qatar Airways,EBL,49276,DUR,47890
,288,Etihad Airways,JFK,60987,DUR,47890
,1419,Air Mauritius,MRU,68485,DUR,47890
,241,South African Airways,LLW,65895,DUR,47890
,1181,Air Seychelles,BOM,42989,DUR,47890
,1044,Ethiopian Airlines,ICN,58542,DUR,47890
,1755,Turkish Airlines,DAC,46915,DUR,47890
,1044,Ethiopian Airlines,NRT,70788,DUR,47890
,1035,Emirates,ISB,59298,DUR,47890
,1035,Emirates,WAW,90711,DUR,47890
,1181,Air Seychelles,TNR,84418,DUR,47890
,1755,Turkish Airlines,MAD,67652,DUR,47890
,1618,Qatar Airways,ARN,40830,DUR,47890
,1618,Qatar Airways,CPH,45336,DUR,47890
,1044,Ethiopian Airlines,LOS,66035,DUR,47890
,241,South African Airways,SEZ,81690,DUR,47890
,1419,Air Mauritius,RUN,80142,DUR,47890
,1044,Ethiopian Airlines,DKR,47410,DUR,47890
,1044,Ethiopian Airlines,EBB,49266,DUR,47890
,1035,Emirates,FCO,51631,DUR,47890
,1618,Qatar Airways,BUD,43268,DUR,47890
,1618,Qatar Airways,ZAG,97607,DUR,47890
,1044,Ethiopian Airlines,DUB,47874,DUR,47890
,288,Etihad Airways,AMS,40595,DUR,47890
,1044,Ethiopian Airlines,OSL,73132,DUR,47890
,1755,Turkish Airlines,BRU,43141,DUR,47890
,1035,Emirates,ZRH,98424,DUR,47890
,1035,Emirates,CDG,44759,DUR,47890
,1035,Emirates,LHR,65698,DUR,47890
,1035,Emirates,PRG,75383,DUR,47890
,1035,Emirates,MUC,68611,DUR,47890
,1618,Qatar Airways,PNH,75192,DUR,47890
,1618,Qatar Airways,GYD,54980,DUR,47890
,288,Etihad Airways,KTM,63965,DUR,47890
,1618,Qatar Airways,TBS,83843,DUR,47890
,1618,Qatar Airways,OTP,73184,DUR,47890
,1618,Qatar Airways,SOF,82150,DUR,47890
,288,Etihad Airways,MSQ,68529,DUR,47890
,838,Air France,PTY,75497,DUR,47890
,1713,Singapore Airlines,SIN,81870,DUS,47891
,819,Aegean Airlines,ADB,40146,DUS,47891
,1713,Singapore Airlines,DPS,47651,DUS,47891
,1713,Singapore Airlines,KUL,64012,DUS,47891
,981,Condor,CUN,45582,DUS,47891
,834,Air Berlin,PUJ,75530,DUS,47891
,1047,eurowings,TIV,84182,DUS,47891
,1161,Pegasus Airlines,SKP,81968,DUS,47891
,1707,SAS,AGP,40304,DUS,47891
,819,Aegean Airlines,TLL,84316,DUS,47891
,1047,eurowings,OTP,73184,DUS,47891
,1047,eurowings,ARN,40830,DUS,47891
,981,Condor,SEZ,81690,DUS,47891
,295,Air Prishtina,PRN,75390,DUS,47891
,1047,eurowings,BUD,43268,DUS,47891
,981,Condor,CFU,44869,DUS,47891
,1047,eurowings,NCL,70060,DUS,47891
,1523,Austrian Airlines,TXL,84892,DUS,47891
,851,Alaska Airlines,SEA,81665,DUT,47892
,266,Cebu Pacific,BKK,42795,DVO,47935
,266,Cebu Pacific,SIN,81870,DVO,47935
,266,Cebu Pacific,TPE,84501,DVO,47935
,266,Cebu Pacific,SGN,81774,DVO,47935
,843,AirAsia,CEB,44802,DVO,47935
,1713,Singapore Airlines,IST,59316,DVO,47935
,266,Cebu Pacific,RUH,80136,DVO,47935
,266,Cebu Pacific,DPS,47651,DVO,47935
,266,Cebu Pacific,MFM,67901,DVO,47935
,266,Cebu Pacific,BKI,42793,DVO,47935
,266,Cebu Pacific,HKG,56615,DVO,47935
,266,Cebu Pacific,REP,79376,DVO,47935
,1417,SilkAir,RGN,79470,DVO,47935
,266,Cebu Pacific,BWN,43374,DVO,47935
,266,Cebu Pacific,DOH,47592,DVO,47935
,266,Cebu Pacific,KWI,64105,DVO,47935
,1570,Philippine Airlines,GUM,54797,DVO,47935
,1570,Philippine Airlines,AKL,40492,DVO,47935
,1570,Philippine Airlines,YUL,96268,DVO,47935
,266,Cebu Pacific,DXB,48018,DVO,47935
,266,Cebu Pacific,SYD,82628,DVO,47935
,266,Cebu Pacific,PVG,75575,DVO,47935
,1713,Singapore Airlines,DEL,47116,DVO,47935
,1417,SilkAir,MLE,68181,DVO,47935
,266,Cebu Pacific,ICN,58542,DVO,47935
,266,Cebu Pacific,NRT,70788,DVO,47935
,1417,SilkAir,KTM,63965,DVO,47935
,1417,SilkAir,CMB,45186,DVO,47935
,1713,Singapore Airlines,DME,47493,DVO,47935
,1713,Singapore Airlines,CPH,45336,DVO,47935
,1713,Singapore Airlines,JNB,61362,DVO,47935
,1713,Singapore Airlines,MXP,68768,DVO,47935
,1713,Singapore Airlines,ZRH,98424,DVO,47935
,1713,Singapore Airlines,FRA,52337,DVO,47935
,1713,Singapore Airlines,BCN,42414,DVO,47935
,288,Etihad Airways,ATH,40920,DVO,47935
,1618,Qatar Airways,BAH,42312,DWC,47971
,1618,Qatar Airways,SLL,82012,DWC,47971
,1618,Qatar Airways,GRU,54661,DWC,47971
,1618,Qatar Airways,EBL,49276,DWC,47971
,1618,Qatar Airways,KTM,63965,DWC,47971
,1914,Wizz Air,KTW,63975,DWC,47971
,1618,Qatar Airways,LOS,66035,DWC,47971
,1914,Wizz Air,SOF,82150,DWC,47971
,1618,Qatar Airways,GBE,53877,DWC,47971
,1618,Qatar Airways,FNA,52145,DWC,47971
,1618,Qatar Airways,SHJ,81818,DWC,47971
,1618,Qatar Airways,SCL,81580,DWC,47971
,1718,Saudia,RUH,80136,DWD,47972
,1718,Saudia,CGK,44907,DWD,47972
,1718,Saudia,CAI,44617,DWD,47972
,1718,Saudia,DXB,48018,DWD,47972
,1718,Saudia,IAD,58436,DWD,47972
,1718,Saudia,ISB,59298,DWD,47972
,1718,Saudia,MXP,68768,DWD,47972
,1713,Singapore Airlines,SIN,81870,DXB,48018
,1161,Pegasus Airlines,SAW,81495,DXB,48018
,1961,Flynas,RUH,80136,DXB,48018
,1098,flydubai,EBL,49276,DXB,48018
,1098,flydubai,EVN,50238,DXB,48018
,1098,flydubai,KHI,63385,DXB,48018
,1001,Norwegian,HEL,56332,DXB,48018
,1161,Pegasus Airlines,VIE,88773,DXB,48018
,1161,Pegasus Airlines,OTP,73184,DXB,48018
,1098,flydubai,EBB,49266,DXB,48018
,1161,Pegasus Airlines,SJJ,81914,DXB,48018
,1161,Pegasus Airlines,FCO,51631,DXB,48018
,1161,Pegasus Airlines,PRN,75390,DXB,48018
,1161,Pegasus Airlines,BUD,43268,DXB,48018
,1161,Pegasus Airlines,AMS,40595,DXB,48018
,1161,Pegasus Airlines,OSL,73132,DXB,48018
,1384,Swiss,ZRH,98424,DXB,48018
,1161,Pegasus Airlines,GVA,54833,DXB,48018
,1161,Pegasus Airlines,LYS,66515,DXB,48018
,1161,Pegasus Airlines,PRG,75383,DXB,48018
,1161,Pegasus Airlines,HAM,56141,DXB,48018
,929,Air China,ULN,86622,DYG,48071
,954,China Southern,BKK,42795,DYG,48071
,954,China Southern,SIN,81870,DYG,48071
,954,China Southern,TPE,84501,DYG,48071
,954,China Southern,PQC,75331,DYG,48071
,954,China Southern,MNL,68284,DYG,48071
,954,China Southern,CGK,44907,DYG,48071
,954,China Southern,KUL,64012,DYG,48071
,954,China Southern,REP,79376,DYG,48071
,954,China Southern,CHC,44947,DYG,48071
,954,China Southern,YVR,96322,DYG,48071
,1429,China Eastern,SFO,81727,DYG,48071
,954,China Southern,MEL,67852,DYG,48071
,954,China Southern,ICN,58542,DYG,48071
,954,China Southern,KIX,63448,DYG,48071
,954,China Southern,SVO,82495,DYG,48071
,929,Air China,WAW,90711,DYG,48071
,929,Air China,HEL,56332,DYG,48071
,929,Air China,MAD,67652,DYG,48071
,929,Air China,CPH,45336,DYG,48071
,954,China Southern,FCO,51631,DYG,48071
,954,China Southern,AMS,40595,DYG,48071
,929,Air China,ZRH,98424,DYG,48071
,954,China Southern,LHR,65698,DYG,48071
,954,China Southern,FRA,52337,DYG,48071
,1429,China Eastern,ATH,40920,DYG,48071
,1812,UTair,IST,59316,DYR,48082
,1812,UTair,VKO,88879,DYR,48082
,1812,UTair,SKG,81959,DYR,48082
,1687,S7 Airlines,BKK,42795,DYU,48085
,218,Somon Air,IST,59316,DYU,48085
,1098,flydubai,BAH,42312,DYU,48085
,1755,Turkish Airlines,CGK,44907,DYU,48085
,1755,Turkish Airlines,KUL,64012,DYU,48085
,954,China Southern,HKG,56615,DYU,48085
,1098,flydubai,HGA,56417,DYU,48085
,1098,flydubai,HBE,56181,DYU,48085
,1098,flydubai,ASM,40877,DYU,48085
,1098,flydubai,KWI,64105,DYU,48085
,1098,flydubai,MCT,67764,DYU,48085
,954,China Southern,YVR,96322,DYU,48085
,1315,Air Astana,IKA,58913,DYU,48085
,1098,flydubai,DXB,48018,DYU,48085
,1098,flydubai,BEY,42521,DYU,48085
,218,Somon Air,URC,86899,DYU,48085
,1315,Air Astana,FRU,52357,DYU,48085
,1665,Kam Air,DEL,47116,DYU,48085
,1098,flydubai,MLE,68181,DYU,48085
,1687,S7 Airlines,ICN,58542,DYU,48085
,1193,Uzbekistan Airways,TAS,83795,DYU,48085
,1098,flydubai,ZYL,98764,DYU,48085
,1098,flydubai,KTM,63965,DYU,48085
,1098,flydubai,TBS,83843,DYU,48085
,1687,S7 Airlines,EVN,50238,DYU,48085
,1098,flydubai,KHI,63385,DYU,48085
,1687,S7 Airlines,OVB,73266,DYU,48085
,1098,flydubai,OTP,73184,DYU,48085
,1098,flydubai,KRT,63876,DYU,48085
,1098,flydubai,EBB,49266,DYU,48085
,1098,flydubai,SJJ,81914,DYU,48085
,1687,S7 Airlines,KIV,63446,DYU,48085
,1812,UTair,RIX,79576,DYU,48085
,1098,flydubai,SOF,82150,DYU,48085
,1315,Air Astana,KBP,63104,DYU,48085
,1812,UTair,VNO,89023,DYU,48085
,1812,UTair,MSQ,68529,DYU,48085
,1098,flydubai,PRG,75383,DYU,48085
,218,Somon Air,FRA,52337,DYU,48085
,1812,UTair,MUC,68611,DYU,48085
,1098,flydubai,BTS,43235,DYU,48085
,1687,S7 Airlines,SIP,81872,DYU,48085
,1687,S7 Airlines,ASB,40866,DYU,48085
,1329,Kenya Airways,BKK,42795,DZA,48113
,1813,Air Austral,MRU,68485,DZA,48113
,838,Air France,BLR,42850,DZA,48113
,1951,Ewa  Air,MJN,68094,DZA,48113
,1813,Air Austral,RUN,80142,DZA,48113
,838,Air France,JFK,60987,DZA,48113
,1951,Ewa  Air,AJN,40446,DZA,48113
,851,Alaska Airlines,DEN,47118,EAR,49234
,851,Alaska Airlines,GDL,53980,EAR,49234
,7,Vueling Airlines,BJL,42748,EAS,49235
,1218,Iberia,BOG,42983,EAS,49235
,1218,Iberia,EZE,50421,EAS,49235
,1218,Iberia,GYE,54981,EAS,49235
,1218,Iberia,SCL,81580,EAS,49235
,1218,Iberia,GIG,54215,EAS,49235
,7,Vueling Airlines,BEY,42521,EAS,49235
,1218,Iberia,SJO,81919,EAS,49235
,1218,Iberia,DME,47493,EAS,49235
,1218,Iberia,KRK,63867,EAS,49235
,7,Vueling Airlines,TUN,84750,EAS,49235
,7,Vueling Airlines,VIE,88773,EAS,49235
,1218,Iberia,LUX,66328,EAS,49235
,7,Vueling Airlines,OPO,72991,EAS,49235
,7,Vueling Airlines,OTP,73184,EAS,49235
,7,Vueling Airlines,ARN,40830,EAS,49235
,7,Vueling Airlines,CPH,45336,EAS,49235
,7,Vueling Airlines,DKR,47410,EAS,49235
,1218,Iberia,JNB,61362,EAS,49235
,1218,Iberia,BUD,43268,EAS,49235
,1218,Iberia,DBV,46982,EAS,49235
,7,Vueling Airlines,MLA,68177,EAS,49235
,7,Vueling Airlines,OSL,73132,EAS,49235
,1218,Iberia,ORY,73097,EAS,49235
,7,Vueling Airlines,LGW,65655,EAS,49235
,881,British Airways,IST,59316,EAS,49235
,851,Alaska Airlines,YVR,96322,EAT,49236
,851,Alaska Airlines,SEA,81665,EAT,49236
,981,Condor,CDG,44759,EAT,49236
,981,Condor,MAD,67652,EAT,49236
,981,Condor,LED,65540,EAT,49236
,981,Condor,HEL,56332,EAT,49236
,981,Condor,OSL,73132,EAT,49236
,981,Condor,KBP,63104,EAT,49236
,1793,United,CUN,45582,EAU,49237
,1793,United,COS,45299,EAU,49237
,1793,United,ORD,73076,EAU,49237
,1793,United,SJU,81925,EAU,49237
,1793,United,AUA,40961,EAU,49237
,1793,United,PVG,75575,EAU,49237
,1793,United,BRU,43141,EAU,49237
,1874,Flexflight,PSA,75425,EBA,49265
,280,SkyWork,LCY,65465,EBA,49265
,280,SkyWork,MUC,68611,EBA,49265
,1044,Ethiopian Airlines,NBO,70015,EBB,49266
,1044,Ethiopian Airlines,OUA,73217,EBB,49266
,1044,Ethiopian Airlines,HAH,56136,EBB,49266
,1329,Kenya Airways,LUN,66318,EBB,49266
,1044,Ethiopian Airlines,MNL,68284,EBB,49266
,1427,EgyptAir,IST,59316,EBB,49266
,1044,Ethiopian Airlines,JED,60932,EBB,49266
,1427,EgyptAir,BAH,42312,EBB,49266
,1427,EgyptAir,AMM,40589,EBB,49266
,1618,Qatar Airways,RGN,79470,EBB,49266
,1044,Ethiopian Airlines,GBE,53877,EBB,49266
,1044,Ethiopian Airlines,FIH,51912,EBB,49266
,1329,Kenya Airways,VFA,88625,EBB,49266
,1329,Kenya Airways,KGL,63340,EBB,49266
,1044,Ethiopian Airlines,BKO,42799,EBB,49266
,1044,Ethiopian Airlines,HGA,56417,EBB,49266
,1044,Ethiopian Airlines,JIB,61122,EBB,49266
,1044,Ethiopian Airlines,ABJ,40058,EBB,49266
,1044,Ethiopian Airlines,PNR,75202,EBB,49266
,1044,Ethiopian Airlines,LBV,65414,EBB,49266
,1044,Ethiopian Airlines,CKY,45113,EBB,49266
,1044,Ethiopian Airlines,KWI,64105,EBB,49266
,1427,EgyptAir,MCT,67764,EBB,49266
,954,China Southern,AKL,40492,EBB,49266
,1324,KLM,GYE,54981,EBB,49266
,1427,EgyptAir,YYZ,96474,EBB,49266
,1427,EgyptAir,LCA,65441,EBB,49266
,1427,EgyptAir,EBL,49276,EBB,49266
,1044,Ethiopian Airlines,EWR,50290,EBB,49266
,1044,Ethiopian Airlines,LLW,65895,EBB,49266
,1324,KLM,BON,42990,EBB,49266
,288,Etihad Airways,HAV,56150,EBB,49266
,1427,EgyptAir,CAN,44622,EBB,49266
,1324,KLM,ALA,40529,EBB,49266
,1098,flydubai,KTM,63965,EBB,49266
,288,Etihad Airways,ISB,59298,EBB,49266
,1098,flydubai,KBL,63100,EBB,49266
,1710,Brussels Airlines,WAW,90711,EBB,49266
,1044,Ethiopian Airlines,TNR,84418,EBB,49266
,1710,Brussels Airlines,HEL,56332,EBB,49266
,1427,EgyptAir,VIE,88773,EBB,49266
,1427,EgyptAir,MAD,67652,EBB,49266
,1044,Ethiopian Airlines,WDH,90840,EBB,49266
,1044,Ethiopian Airlines,NIM,70349,EBB,49266
,1329,Kenya Airways,LOS,66035,EBB,49266
,1044,Ethiopian Airlines,LFW,65607,EBB,49266
,241,South African Airways,JNB,61362,EBB,49266
,1427,EgyptAir,FCO,51631,EBB,49266
,1427,EgyptAir,AMS,40595,EBB,49266
,1044,Ethiopian Airlines,OSL,73132,EBB,49266
,1618,Qatar Airways,SOF,82150,EBB,49266
,1427,EgyptAir,GVA,54833,EBB,49266
,1324,KLM,KBP,63104,EBB,49266
,1890,RwandAir,LGW,65655,EBB,49266
,1710,Brussels Airlines,PRG,75383,EBB,49266
,1427,EgyptAir,FRA,52337,EBB,49266
,1329,Kenya Airways,JUB,61698,EBB,49266
,288,Etihad Airways,PNH,75192,EBB,49266
,1776,AeroLink Uganda,PAF,74566,EBB,49266
,1057,bmi regional,MUC,68611,EBJ,49274
,1098,flydubai,BKK,42795,EBL,49276
,1618,Qatar Airways,SIN,81870,EBL,49276
,1427,EgyptAir,NBO,70015,EBL,49276
,1755,Turkish Airlines,DIY,47321,EBL,49276
,1098,flydubai,ELQ,49761,EBL,49276
,1098,flydubai,BAH,42312,EBL,49276
,1618,Qatar Airways,RGN,79470,EBL,49276
,1098,flydubai,JIB,61122,EBL,49276
,1098,flydubai,ASM,40877,EBL,49276
,1427,EgyptAir,ALG,40535,EBL,49276
,1098,flydubai,KWI,64105,EBL,49276
,1161,Pegasus Airlines,TLV,84326,EBL,49276
,1098,flydubai,MCT,67764,EBL,49276
,1618,Qatar Airways,AKL,40492,EBL,49276
,1427,EgyptAir,YYZ,96474,EBL,49276
,1427,EgyptAir,LCA,65441,EBL,49276
,1413,MEA,BEY,42521,EBL,49276
,1427,EgyptAir,JFK,60987,EBL,49276
,1755,Turkish Airlines,TGD,84068,EBL,49276
,1161,Pegasus Airlines,SKP,81968,EBL,49276
,1098,flydubai,FRU,52357,EBL,49276
,1098,flydubai,DYU,48085,EBL,49276
,1098,flydubai,ASB,40866,EBL,49276
,1098,flydubai,LKO,65839,EBL,49276
,1098,flydubai,MLE,68181,EBL,49276
,1098,flydubai,ALA,40529,EBL,49276
,1618,Qatar Airways,HND,56756,EBL,49276
,1098,flydubai,KTM,63965,EBL,49276
,1098,flydubai,MUX,68632,EBL,49276
,1618,Qatar Airways,CMB,45186,EBL,49276
,1161,Pegasus Airlines,DME,47493,EBL,49276
,1098,flydubai,KBL,63100,EBL,49276
,1658,Royal Jordanian,TUN,84750,EBL,49276
,1161,Pegasus Airlines,VIE,88773,EBL,49276
,1161,Pegasus Airlines,MAD,67652,EBL,49276
,1098,flydubai,OTP,73184,EBL,49276
,1098,flydubai,DAR,46930,EBL,49276
,1161,Pegasus Airlines,TIA,84161,EBL,49276
,1618,Qatar Airways,WDH,90840,EBL,49276
,1098,flydubai,KRT,63876,EBL,49276
,1427,EgyptAir,JNB,61362,EBL,49276
,1427,EgyptAir,CMN,45198,EBL,49276
,1098,flydubai,BEG,42503,EBL,49276
,1098,flydubai,SJJ,81914,EBL,49276
,1161,Pegasus Airlines,FCO,51631,EBL,49276
,1161,Pegasus Airlines,PRN,75390,EBL,49276
,1523,Austrian Airlines,KIV,63446,EBL,49276
,1161,Pegasus Airlines,ATH,40920,EBL,49276
,1161,Pegasus Airlines,AMS,40595,EBL,49276
,1161,Pegasus Airlines,OSL,73132,EBL,49276
,1098,flydubai,SOF,82150,EBL,49276
,1161,Pegasus Airlines,ZRH,98424,EBL,49276
,1161,Pegasus Airlines,IEV,58646,EBL,49276
,1161,Pegasus Airlines,ORY,73097,EBL,49276
,1161,Pegasus Airlines,STN,82398,EBL,49276
,1523,Austrian Airlines,LJU,65797,EBL,49276
,1161,Pegasus Airlines,PRG,75383,EBL,49276
,1716,Germania,DUS,47891,EBL,49276
,1161,Pegasus Airlines,MUC,68611,EBL,49276
,1098,flydubai,BTS,43235,EBL,49276
,1098,flydubai,HGA,56417,EBL,49276
,1098,flydubai,GYD,54980,EBL,49276
,1323,Atlasglobal,TBS,83843,EBL,49276
,1098,flydubai,EVN,50238,EBL,49276
,1161,Pegasus Airlines,DIY,47321,ECN,49326
,1161,Pegasus Airlines,JED,60932,ECN,49326
,1161,Pegasus Airlines,BAH,42312,ECN,49326
,1161,Pegasus Airlines,AMM,40589,ECN,49326
,1161,Pegasus Airlines,DOH,47592,ECN,49326
,1755,Turkish Airlines,NSI,70825,ECN,49326
,1161,Pegasus Airlines,SSH,82344,ECN,49326
,1161,Pegasus Airlines,KWI,64105,ECN,49326
,1161,Pegasus Airlines,TLV,84326,ECN,49326
,1755,Turkish Airlines,YYZ,96474,ECN,49326
,1161,Pegasus Airlines,IKA,58913,ECN,49326
,1161,Pegasus Airlines,DXB,48018,ECN,49326
,1161,Pegasus Airlines,BEY,42521,ECN,49326
,895,Borajet,EBL,49276,ECN,49326
,1161,Pegasus Airlines,SKP,81968,ECN,49326
,1161,Pegasus Airlines,FRU,52357,ECN,49326
,1755,Turkish Airlines,ICN,58542,ECN,49326
,1161,Pegasus Airlines,TBS,83843,ECN,49326
,1161,Pegasus Airlines,VOG,89063,ECN,49326
,1161,Pegasus Airlines,VIE,88773,ECN,49326
,1161,Pegasus Airlines,MAD,67652,ECN,49326
,1755,Turkish Airlines,TLL,84316,ECN,49326
,1161,Pegasus Airlines,OTP,73184,ECN,49326
,1161,Pegasus Airlines,ARN,40830,ECN,49326
,1161,Pegasus Airlines,CPH,45336,ECN,49326
,1161,Pegasus Airlines,TIA,84161,ECN,49326
,1161,Pegasus Airlines,BEG,42503,ECN,49326
,1161,Pegasus Airlines,SJJ,81914,ECN,49326
,1161,Pegasus Airlines,BLQ,42849,ECN,49326
,1161,Pegasus Airlines,PRN,75390,ECN,49326
,1161,Pegasus Airlines,BUD,43268,ECN,49326
,1755,Turkish Airlines,DBV,46982,ECN,49326
,1161,Pegasus Airlines,ATH,40920,ECN,49326
,1755,Turkish Airlines,DUB,47874,ECN,49326
,144,Corendon,AMS,40595,ECN,49326
,1161,Pegasus Airlines,OSL,73132,ECN,49326
,1161,Pegasus Airlines,CRL,45436,ECN,49326
,1161,Pegasus Airlines,ZRH,98424,ECN,49326
,1161,Pegasus Airlines,IEV,58646,ECN,49326
,1161,Pegasus Airlines,LYS,66515,ECN,49326
,1755,Turkish Airlines,VNO,89023,ECN,49326
,1161,Pegasus Airlines,STN,82398,ECN,49326
,1161,Pegasus Airlines,PRG,75383,ECN,49326
,1323,Atlasglobal,DUS,47891,ECN,49326
,1755,Turkish Airlines,DKR,47410,ECN,49326
,1793,United,LIM,65741,ECP,49328
,1793,United,BOG,42983,ECP,49328
,1793,United,AKL,40492,ECP,49328
,1793,United,YUL,96268,ECP,49328
,1793,United,MEX,67864,ECP,49328
,1793,United,ORD,73076,ECP,49328
,1793,United,IAH,58440,ECP,49328
,1793,United,SJU,81925,ECP,49328
,1793,United,SAP,81488,ECP,49328
,1793,United,GUA,54785,ECP,49328
,1793,United,PUJ,75530,ECP,49328
,838,Air France,SXM,82589,ECP,49328
,1793,United,NAS,69971,ECP,49328
,1793,United,HND,56756,ECP,49328
,1793,United,SJO,81919,ECP,49328
,1793,United,MBJ,67706,ECP,49328
,1793,United,PTY,75497,ECP,49328
,1324,KLM,JNB,61362,ECP,49328
,1324,KLM,FCO,51631,ECP,49328
,838,Air France,DUB,47874,ECP,49328
,1324,KLM,AMS,40595,ECP,49328
,838,Air France,GVA,54833,ECP,49328
,1793,United,LHR,65698,ECP,49328
,1793,United,FRA,52337,ECP,49328
,1317,Korean Air,HKT,56628,ECP,49328
,1324,KLM,NBO,70015,ECP,49328
,838,Air France,ABJ,40058,ECP,49328
,1324,KLM,KWI,64105,ECP,49328
,1324,KLM,KEF,63238,ECP,49328
,1317,Korean Air,DEL,47116,ECP,49328
,1324,KLM,SVO,82495,ECP,49328
,838,Air France,BUD,43268,ECP,49328
,288,Etihad Airways,CGK,44907,EDI,49369
,7,Vueling Airlines,ALG,40535,EDI,49369
,1379,Jet2,PFO,74815,EDI,49369
,1050,easyJet,TIV,84182,EDI,49369
,105,Thomas Cook Airlines,GCM,53933,EDI,49369
,1379,Jet2,VIE,88773,EDI,49369
,1001,Norwegian,AGP,40304,EDI,49369
,1047,eurowings,ARN,40830,EDI,49369
,1050,easyJet,CPH,45336,EDI,49369
,7,Vueling Airlines,TNG,84407,EDI,49369
,1050,easyJet,PUY,75545,EDI,49369
,819,Aegean Airlines,MLA,68177,EDI,49369
,819,Aegean Airlines,ATH,40920,EDI,49369
,775,Skyward Express,WIL,91084,EDL,49372
,1161,Pegasus Airlines,TLV,84326,EDO,49375
,1161,Pegasus Airlines,BUD,43268,EDO,49375
,819,Aegean Airlines,ADB,40146,EFL,49468
,819,Aegean Airlines,TLV,84326,EFL,49468
,1001,Norwegian,KEF,63238,EFL,49468
,819,Aegean Airlines,LCA,65441,EFL,49468
,819,Aegean Airlines,BEY,42521,EFL,49468
,1001,Norwegian,BOS,42995,EFL,49468
,819,Aegean Airlines,DME,47493,EFL,49468
,819,Aegean Airlines,WAW,90711,EFL,49468
,1001,Norwegian,HEL,56332,EFL,49468
,1523,Austrian Airlines,VIE,88773,EFL,49468
,1001,Norwegian,IBZ,58506,EFL,49468
,819,Aegean Airlines,LIS,65747,EFL,49468
,819,Aegean Airlines,OTP,73184,EFL,49468
,1001,Norwegian,GOT,54516,EFL,49468
,1001,Norwegian,CPH,45336,EFL,49468
,819,Aegean Airlines,TIA,84161,EFL,49468
,819,Aegean Airlines,BEG,42503,EFL,49468
,7,Vueling Airlines,FCO,51631,EFL,49468
,1001,Norwegian,BUD,43268,EFL,49468
,7,Vueling Airlines,DBV,46982,EFL,49468
,819,Aegean Airlines,MLA,68177,EFL,49468
,1505,Olympic Air,ATH,40920,EFL,49468
,819,Aegean Airlines,DUB,47874,EFL,49468
,1190,transavia,AMS,40595,EFL,49468
,1001,Norwegian,OSL,73132,EFL,49468
,819,Aegean Airlines,BRU,43141,EFL,49468
,819,Aegean Airlines,SOF,82150,EFL,49468
,819,Aegean Airlines,KBP,63104,EFL,49468
,819,Aegean Airlines,CDG,44759,EFL,49468
,1001,Norwegian,LGW,65655,EFL,49468
,1050,easyJet,PRG,75383,EFL,49468
,1050,easyJet,MUC,68611,EFL,49468
,819,Aegean Airlines,SYD,82628,EFL,49468
,1050,easyJet,GIB,54210,EFL,49468
,881,British Airways,KUL,64012,EGC,49507
,881,British Airways,TLV,84326,EGC,49507
,881,British Airways,EZE,50421,EGC,49507
,881,British Airways,DME,47493,EGC,49507
,881,British Airways,HEL,56332,EGC,49507
,881,British Airways,VIE,88773,EGC,49507
,881,British Airways,AGP,40304,EGC,49507
,881,British Airways,ARN,40830,EGC,49507
,881,British Airways,CPT,45348,EGC,49507
,881,British Airways,VCE,88485,EGC,49507
,881,British Airways,ATH,40920,EGC,49507
,885,Flybe,DUB,47874,EGC,49507
,885,Flybe,AMS,40595,EGC,49507
,881,British Airways,OSL,73132,EGC,49507
,881,British Airways,BRU,43141,EGC,49507
,881,British Airways,GVA,54833,EGC,49507
,881,British Airways,DUS,47891,EGC,49507
,881,British Airways,SYD,82628,EGC,49507
,1793,United,PVR,75586,EGE,49509
,851,Alaska Airlines,PDX,74728,EGE,49509
,1793,United,IAH,58440,EGE,49509
,1793,United,LIR,65746,EGE,49509
,1812,UTair,IST,59316,EGO,49519
,1812,UTair,SYX,82648,EGO,49519
,1812,UTair,GYD,54980,EGO,49519
,1352,Pobeda,TBS,83843,EGO,49519
,1812,UTair,EVN,50238,EGO,49519
,1352,Pobeda,VKO,88879,EGO,49519
,1812,UTair,VIE,88773,EGO,49519
,1352,Pobeda,BGY,42617,EGO,49519
,1717,Aeroflot,KIV,63446,EGO,49519
,1812,UTair,SKG,81959,EGO,49519
,1812,UTair,RIX,79576,EGO,49519
,1812,UTair,MUC,68611,EGO,49519
,1352,Pobeda,BTS,43235,EGO,49519
,1429,China Eastern,YYZ,96474,EGO,49519
,1481,Air Iceland,RKV,79670,EGS,49523
,1218,Iberia,TLV,84326,EIN,49614
,7,Vueling Airlines,KEF,63238,EIN,49614
,7,Vueling Airlines,LCA,65441,EIN,49614
,1914,Wizz Air,WRO,91519,EIN,49614
,1324,KLM,IBZ,58506,EIN,49614
,7,Vueling Airlines,OPO,72991,EIN,49614
,7,Vueling Airlines,TLL,84316,EIN,49614
,1914,Wizz Air,TSR,84658,EIN,49614
,1746,Tuifly.be,OUD,73220,EIN,49614
,1914,Wizz Air,INI,59065,EIN,49614
,7,Vueling Airlines,MLA,68177,EIN,49614
,1324,KLM,BSL,43180,EIN,49614
